GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P01106	MYC	involved_in	GO:0071464	cellular response to hydrostatic pressure	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09416|ensembl:ENSRNOP00000006188	9606	Ensembl		P
UniProtKB	P01106	MYC	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000314	IDA	PMID:15459207		9606	CAFA	occurs_in(CL:0010021),happens_during(GO:0070371)	P
UniProtKB	P01106	MYC	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:17873522		9606	UniProt		P
UniProtKB	P01112	HRAS	involved_in	GO:0090398	cellular senescence	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000632466|RGD:2827|UniProtKB:P01112	9606	GO_Central		P
UniProtKB	P01112	HRAS	involved_in	GO:0090398	cellular senescence	ECO:0000314	IDA	PMID:9054499		9606	BHF-UCL		P
UniProtKB	P01210	PENK	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P04094|ensembl:ENSRNOP00000011892	9606	Ensembl		P
UniProtKB	P01375	TNF	involved_in	GO:0007254	JNK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P06804|ensembl:ENSMUSP00000025263	9606	Ensembl		P
UniProtKB	P01375	TNF	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P06804|ensembl:ENSMUSP00000025263	9606	Ensembl		P
UniProtKB	P01583	IL1A	involved_in	GO:0034605	cellular response to heat	ECO:0000314	IDA	PMID:12746488		9606	UniProt		P
UniProtKB	P01588	EPO	involved_in	GO:0071474	cellular hyperosmotic response	ECO:0000314	IDA	PMID:14569084		9606	BHF-UCL	occurs_in(CL:0000232)	P
UniProtKB	P02511	CRYAB	involved_in	GO:0051403	stress-activated MAPK cascade	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P23928|ensembl:ENSRNOP00000055901	9606	Ensembl		P
UniProtKB	P02545	LMNA	acts_upstream_of_or_within_positive_effect	GO:0090398	cellular senescence	ECO:0000314	IDA	PMID:20458013		9606	GO_Central		P
UniProtKB	P02545	LMNA	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000270	IEP	PMID:20810912		9606	UniProt		P
UniProtKB	P02760:PRO_0000017886	AMBP	involved_in	GO:0034614	cellular response to reactive oxygen species	ECO:0000314	IDA	PMID:23157686		9606	UniProt		P
UniProtKB	P02768	ALB	involved_in	GO:0009267	cellular response to starvation	ECO:0000314	IDA	PMID:16245148		9606	UniProt		P
UniProtKB	P02778	CXCL10	involved_in	GO:0034605	cellular response to heat	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P48973|ensembl:ENSRNOP00000003649	9606	Ensembl		P
UniProtKB	P04040	CAT	involved_in	GO:0061692	cellular detoxification of hydrogen peroxide	ECO:0000314	IDA	PMID:18379038		9606	ComplexPortal		P
UniProtKB	P04053	DNTT	involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000138687|PomBase:SPAC2F7.06c|SGD:S000000607|TAIR:locus:2194610|UniProtKB:Q9UGP5	9606	GO_Central		P
UniProtKB	P04053	DNTT	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR022312	9606	InterPro		P
UniProtKB	P04062	GBA	NOT|involved_in	GO:0036473	cell death in response to oxidative stress	ECO:0000315	IMP	PMID:25456120		9606	ParkinsonsUK-UCL		P
UniProtKB	P04062	GBA	involved_in	GO:1904925	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17439|ensembl:ENSMUSP00000130660	9606	Ensembl		P
UniProtKB	P04062	GBA	involved_in	GO:0009267	cellular response to starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17439|ensembl:ENSMUSP00000130660	9606	Ensembl		P
UniProtKB	P04083	ANXA1	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002574794|RGD:2118	9606	GO_Central		P
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0000318	IBA	PMID:21873635	CGD:CAL0000191321|MGI:MGI:98352|PANTHER:PTN000150074|PomBase:SPAC1486.01|RGD:3732|SGD:S000001050|TAIR:locus:2085552|UniProtKB:A0A1D8PQH5|UniProtKB:P04179|UniProtKB:P09233|UniProtKB:P9WGE7|WB:WBGene00004931|WB:WBGene00004932|ZFIN:ZDB-GENE-030131-7742	9606	GO_Central		F
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001189|InterPro:IPR019831|InterPro:IPR019832|InterPro:IPR019833	9606	InterPro		F
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0007669	IEA	GO_REF:0000003	EC:1.15.1.1	9606	UniProt		F
UniProtKB	P04179	SOD2	involved_in	GO:0019430	removal of superoxide radicals	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07895|ensembl:ENSRNOP00000025794	9606	Ensembl		P
UniProtKB	P04179	SOD2	involved_in	GO:0019430	removal of superoxide radicals	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09671|ensembl:ENSMUSP00000007012	9606	Ensembl		P
UniProtKB	P04179	SOD2	involved_in	GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09671|ensembl:ENSMUSP00000007012	9606	Ensembl		P
UniProtKB	P04179	SOD2	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09671|ensembl:ENSMUSP00000007012	9606	Ensembl		P
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07895|ensembl:ENSRNOP00000025794	9606	Ensembl		F
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P09671|ensembl:ENSMUSP00000007012	9606	Ensembl		F
UniProtKB	P04179	SOD2	involved_in	GO:0019430	removal of superoxide radicals	ECO:0000315	IMP	PMID:16179351		9606	BHF-UCL		P
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0000314	IDA	PMID:12551919		9606	BHF-UCL		F
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0007669	IEA	GO_REF:0000116	RHEA:20696	9606	RHEA		F
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0000314	IDA	PMID:19265433		9606	UniProt		F
UniProtKB	P04179	SOD2	enables	GO:0004784	superoxide dismutase activity	ECO:0000314	IDA	PMID:14980699		9606	UniProt		F
UniProtKB	P04628	WNT1	involved_in	GO:0042770	signal transduction in response to DNA damage	ECO:0000314	IDA	PMID:16501043		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	ECO:0000314	IDA	PMID:30089260		9606	ARUK-UCL	has_input(UniProtKB:Q07954),part_of(GO:0006974)	P
UniProtKB	P04637	TP53	involved_in	GO:1990248	regulation of transcription from RNA polymerase II promoter in response to DNA damage	ECO:0000314	IDA	PMID:30089260		9606	ARUK-UCL	has_input(UniProtKB:Q07954)	P
UniProtKB	P04637	TP53	involved_in	GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P02340	9606	ParkinsonsUK-UCL	has_input(UniProtKB:Q9BXH1)|has_input(UniProtKB:Q13794)	P
UniProtKB	P04637	TP53	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000315	IMP	PMID:24356969		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000314	IDA	PMID:17403783		9606	UniProt		P
UniProtKB	P04637	TP53	acts_upstream_of_or_within	GO:0006983	ER overload response	ECO:0000314	IDA	PMID:14744935		9606	MGI		P
UniProtKB	P04637	TP53	acts_upstream_of_or_within	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:14744935		9606	MGI		P
UniProtKB	P04637	TP53	acts_upstream_of_or_within	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000314	IDA	PMID:14744935		9606	MGI		P
UniProtKB	P04637	TP53	acts_upstream_of_or_within	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000314	IDA	PMID:14654789		9606	MGI		P
UniProtKB	P04637	TP53	acts_upstream_of_or_within	GO:0042149	cellular response to glucose starvation	ECO:0000314	IDA	PMID:14744935		9606	MGI		P
UniProtKB	P04637	TP53	involved_in	GO:0031571	mitotic G1 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0006302	double-strand break repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0061419	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0043504	mitochondrial DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:1990144	intrinsic apoptotic signaling pathway in response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02340|ensembl:ENSMUSP00000104298	9606	Ensembl		P
UniProtKB	P04637	TP53	involved_in	GO:0031571	mitotic G1 DNA damage checkpoint signaling	ECO:0000315	IMP	PMID:7958916		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	ECO:0000315	IMP	PMID:7958916		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:15710329		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000314	IDA	PMID:15149599		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0030330	DNA damage response, signal transduction by p53 class mediator	ECO:0000315	IMP	PMID:20160708		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0090403	oxidative stress-induced premature senescence	ECO:0000315	IMP	PMID:19951988		9606	BHF-UCL		P
UniProtKB	P04637	TP53	involved_in	GO:0090398	cellular senescence	ECO:0000315	IMP	PMID:12080348		9606	GO_Central		P
UniProtKB	P04637	TP53	involved_in	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	ECO:0000314	IDA	PMID:16213212		9606	CAFA		P
UniProtKB	P04637	TP53	involved_in	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	ECO:0000315	IMP	PMID:16213212		9606	CAFA		P
UniProtKB	P04637	TP53	involved_in	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	ECO:0000315	IMP	PMID:16213212		9606	CAFA		P
UniProtKB	P04637	TP53	involved_in	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	ECO:0000315	IMP	PMID:16479015		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000314	IDA	PMID:17938203		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0006289	nucleotide-excision repair	ECO:0000315	IMP	PMID:7663514		9606	UniProt		P
UniProtKB	P04637	TP53	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000270	IEP	PMID:20810912		9606	UniProt	occurs_in(CL:0000525)	P
UniProtKB	P04637	TP53	involved_in	GO:0042149	cellular response to glucose starvation	ECO:0000314	IDA	PMID:21471221		9606	UniProt		P
UniProtKB	P04839	CYBB	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERL1|ensembl:ENSRNOP00000031063	9606	Ensembl		P
UniProtKB	P04839	CYBB	involved_in	GO:0097411	hypoxia-inducible factor-1alpha signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERL1|ensembl:ENSRNOP00000031063	9606	Ensembl		P
UniProtKB	P05067:PRO_0000000099	APP	NOT|involved_in	GO:0006990	positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response	ECO:0000314	IDA	PMID:21803450		9606	ARUK-UCL		P
UniProtKB	P05089	ARG1	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07824|ensembl:ENSRNOP00000017911	9606	Ensembl		P
UniProtKB	P05090	APOD	involved_in	GO:0014012	peripheral nervous system axon regeneration	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P23593	9606	UniProt		P
UniProtKB	P05164	MPO	involved_in	GO:0019430	removal of superoxide radicals	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11247|ensembl:ENSMUSP00000020779	9606	Ensembl		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6ZWX6	9606	ARUK-UCL		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0036499	PERK-mediated unfolded protein response	ECO:0000303	NAS	PMID:22934019		9606	ParkinsonsUK-UCL		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000315	IMP	PMID:18508033		9606	ParkinsonsUK-UCL		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034198	cellular response to amino acid starvation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6ZWX6	9606	UniProt		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0036499	PERK-mediated unfolded protein response	ECO:0000314	IDA	PMID:33384352		9606	UniProt		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6ZWX6	9606	UniProt		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000314	IDA	PMID:33384352		9606	UniProt		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034198	cellular response to amino acid starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZWX6|ensembl:ENSMUSP00000071214	9606	Ensembl		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0043558	regulation of translational initiation in response to stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZWX6|ensembl:ENSMUSP00000071214	9606	Ensembl		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034976	response to endoplasmic reticulum stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZWX6|ensembl:ENSMUSP00000071214	9606	Ensembl		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034605	cellular response to heat	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P68101|ensembl:ENSRNOP00000013375	9606	Ensembl		P
UniProtKB	P05198	EIF2S1	involved_in	GO:0034599	cellular response to oxidative stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6ZWX6|ensembl:ENSMUSP00000071214	9606	Ensembl		P
UniProtKB	P05198	EIF2S1	involved_in	GO:1990737	response to manganese-induced endoplasmic reticulum stress	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P68101|ensembl:ENSRNOP00000013375	9606	Ensembl		P
UniProtKB	P05230	FGF1	involved_in	GO:0034605	cellular response to heat	ECO:0000314	IDA	PMID:12746488		9606	UniProt		P
UniProtKB	P05231	IL6	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000314	IDA	PMID:19168699		9606	BHF-UCL		P
UniProtKB	P05305	EDN1	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000314	IDA	PMID:30990108		9606	MGI		P
UniProtKB	P05305	EDN1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22388|ensembl:ENSRNOP00000019361	9606	Ensembl		P
UniProtKB	P05412	JUN	involved_in	GO:1990441	negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	ECO:0000315	IMP	PMID:21113145		9606	ParkinsonsUK-UCL	has_input(UniProtKB:O60260)	P
UniProtKB	P05412	JUN	involved_in	GO:0031103	axon regeneration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P05627|ensembl:ENSMUSP00000102711	9606	Ensembl		P
UniProtKB	P05412	JUN	involved_in	GO:0140467	integrated stress response signaling	ECO:0005547	IC	PMID:28566324		9606	ComplexPortal		P
UniProtKB	P05412	JUN	involved_in	GO:0034614	cellular response to reactive oxygen species	ECO:0000315	IMP	PMID:26514923		9606	CAFA		P
UniProtKB	P06241	FYN	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000250	ISS	PMID:27525436	UniProtKB:Q62844	9606	ARUK-UCL	occurs_in(CL:0000746)	P
UniProtKB	P06493	CDK1	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000318	IBA	PMID:21873635	FB:FBgn0004106|MGI:MGI:88351|PANTHER:PTN002514139	9606	GO_Central		P
UniProtKB	P06493	CDK1	involved_in	GO:0006281	DNA repair	ECO:0000304	TAS	PMID:21655336		9606	UniProt		P
UniProtKB	P06493	CDK1	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11440|ensembl:ENSMUSP00000020099	9606	Ensembl		P
UniProtKB	P06493	CDK1	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P39951|ensembl:ENSRNOP00000072365	9606	Ensembl		P
UniProtKB	P06727	APOA4	involved_in	GO:0019430	removal of superoxide radicals	ECO:0000314	IDA	PMID:16945374		9606	HGNC-UCL		P
UniProtKB	P06727	APOA4	involved_in	GO:0014012	peripheral nervous system axon regeneration	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02651|ensembl:ENSRNOP00000069659	9606	Ensembl		P
UniProtKB	P06746	POLB	involved_in	GO:0006303	double-strand break repair via nonhomologous end joining	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000138687|PomBase:SPAC2F7.06c|SGD:S000000607|TAIR:locus:2194610|UniProtKB:Q9UGP5	9606	GO_Central		P
UniProtKB	P06746	POLB	involved_in	GO:0006284	base-excision repair	ECO:0000318	IBA	PMID:21873635	MGI:MGI:97740|PANTHER:PTN000138690|RGD:3363|UniProtKB:P06746	9606	GO_Central		P
UniProtKB	P06746	POLB	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0000315	IMP	PMID:21362556		9606	UniProt		P
UniProtKB	P06746	POLB	involved_in	GO:0006284	base-excision repair	ECO:0000314	IDA	PMID:16600869		9606	UniProt		P
UniProtKB	P06746	POLB	involved_in	GO:0006284	base-excision repair	ECO:0000315	IMP	PMID:21362556		9606	UniProt		P
UniProtKB	P06746	POLB	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002008|InterPro:IPR003583|InterPro:IPR022312	9606	InterPro		P
UniProtKB	P06746	POLB	involved_in	GO:0006974	cellular response to DNA damage stimulus	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0227	9606	UniProt		P
UniProtKB	P06746	POLB	involved_in	GO:0006281	DNA repair	ECO:0007669	IEA	GO_REF:0000043	UniProtKB-KW:KW-0234	9606	UniProt		P
UniProtKB	P06746	POLB	involved_in	GO:0006281	DNA repair	ECO:0000304	TAS	PMID:8168825		9606	PINC		P
UniProtKB	P06746	POLB	involved_in	GO:0006287	base-excision repair, gap-filling	ECO:0000304	TAS	Reactome:R-HSA-5649702		9606	Reactome		P
UniProtKB	P06746	POLB	involved_in	GO:0006287	base-excision repair, gap-filling	ECO:0000304	TAS	Reactome:R-HSA-110381		9606	Reactome		P
UniProtKB	P06746	POLB	involved_in	GO:0006287	base-excision repair, gap-filling	ECO:0000304	TAS	Reactome:R-HSA-110373		9606	Reactome		P
UniProtKB	P06746	POLB	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K409|ensembl:ENSMUSP00000033938	9606	Ensembl		P
UniProtKB	P06746	POLB	involved_in	GO:0006290	pyrimidine dimer repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P06766|ensembl:ENSRNOP00000094599	9606	Ensembl		P
UniProtKB	P06746	POLB	involved_in	GO:0006287	base-excision repair, gap-filling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P06766|ensembl:ENSRNOP00000094599	9606	Ensembl		P
UniProtKB	P06746	POLB	involved_in	GO:0006287	base-excision repair, gap-filling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K409|ensembl:ENSMUSP00000033938	9606	Ensembl		P
UniProtKB	P06746	POLB	NOT|involved_in	GO:0006297	nucleotide-excision repair, DNA gap filling	ECO:0000315	IMP	PMID:20227374		9606	UniProt		P
UniProtKB	P06748	NPM1	involved_in	GO:0006281	DNA repair	ECO:0000314	IDA	PMID:19188445		9606	UniProt		P
UniProtKB	P06748	NPM1	involved_in	GO:0090398	cellular senescence	ECO:0000315	IMP	PMID:12080348		9606	GO_Central		P
UniProtKB	P07148	FABP1	involved_in	GO:0071456	cellular response to hypoxia	ECO:0000314	IDA	PMID:16175609		9606	UniProt		P
UniProtKB	P07148	FABP1	involved_in	GO:0070301	cellular response to hydrogen peroxide	ECO:0000314	IDA	PMID:16175609		9606	UniProt		P
