geneid,symbol
100766837,Paqr9
100766838,Urb1
100766839,LOC100766839
100766840,LOC100766840
100766841,LOC100766841
100766843,Tsks
100766844,Polr3f
100766845,LOC100766845
100766846,Slit3
100766848,LOC100766848
100766849,Bmp3
100766850,Casd1
100766851,Llph
100766852,Gpr155
100766853,LOC100766853
100766854,LOC100766854
100766855,Fam175a
100766856,Lct
100766857,Casp7
100766858,Mogat2
100766859,Catsper2
100766860,LOC100766860
100766861,LOC100766861
100766862,LOC100766862
100766863,Rnf34
100766864,Susd5
100766866,Prune
100766868,Smarce1
100766870,Rbm11
100766871,Sgpp1
100766872,Ddx50
100766873,LOC100766873
100766874,Kcnj5
100766875,Rrp9
100766876,LOC100766876
100766877,Frrs1l
100766878,Ino80c
100766879,Ncdn
100766880,Ndufc1
100766881,Noxo1
100766882,Helz
100766883,Gak
100766884,Oxr1
100766885,Mrpl22
100766886,Srms
100766887,Caap1
100766888,Ankrd55
100766889,LOC100766889
100766890,Actn4
100766891,Vcan
100766892,LOC100766892
100766893,LOC100766893
100766894,LOC100766894
100766895,March11
100766896,Ccm2
100766897,LOC100766897
100766898,LOC100766898
100766899,Scgb3a1
100766900,LOC100766900
100766901,Phf14
100766902,Guca1b
100766903,Tmie
100766904,Lcp2
100766905,Nit1
100766907,Prr13
100766908,Ncam2
100766909,Atp6v0a2
100766910,Vpreb3
100766911,Tbccd1
100766913,Ofd1
100766914,LOC100766914
100766915,LOC100766915
100766916,LOC100766916
100766917,Srd5a2
100766918,Tnni2
100766919,LOC100766919
100766920,LOC100766920
100766921,Fkbp11
100766922,Pdcd4
100766923,Acer3
100766924,Eral1
100766925,Pkhd1
100766926,LOC100766926
100766928,LOC100766928
100766929,Rgs19
100766930,Hip1r
100766932,LOC100766932
100766933,LOC100766933
100766934,Kcnj4
100766935,Mrps25
100766936,Galnt15
100766937,Cyth4
100766938,LOC100766938
100766939,LOC100766939
100766940,Fam186b
100766941,LOC100766941
100766942,Samd3
100766943,LOC100766943
100766945,LOC100766945
100766946,LOC100766946
100766948,Eif2b4
100766949,Cldn7
100766950,Htr1f
100766951,Kiaa2012
100766952,LOC100766952
100766953,Pax6
100766954,LOC100766954
100766955,Rab6b
100766956,LOC100766956
100766957,Cfap44
100766958,Kif21a
100766959,LOC100766959
100766960,LOC100766960
100766961,Ptpru
100766962,LOC100766962
100766965,C1qtnf1
100766966,Gpr25
100766967,Hspa12b
100766970,LOC100766970
100766971,LOC100766971
100766973,Arl5c
100766974,LOC100766974
100766975,LOC100766975
100766976,LOC100766976
100766977,Ccdc13
100766978,Prkrip1
100766979,Plekha3
100766980,Kcnf1
100766981,Wfikkn2
100766982,Slc39a1
100766983,Drosha
100766984,LOC100766984
100766985,LOC100766985
100766986,Mpc2
100766987,Rps15
100766988,Gpr75
100766989,Spg20
100766990,Ccdc160
100766991,Tm9sf2
100766992,LOC100766992
100766993,Ephb2
100766995,LOC100766995
100766996,Spon2
100766997,LOC100766997
100766999,Lrrtm1
100767000,LOC100767000
100767001,LOC100767001
100767002,LOC100767002
100767003,Nuf2
100767004,Synpo
100767008,Fam181a
100767009,LOC100767009
100767011,Rhobtb1
100767012,Kcnd2
100767013,LOC100767013
100767014,A1cf
100767015,Bhlhb9
100767016,LOC100767016
100767017,Arfgap3
100767018,Znf518b
100767019,Angel2
100767020,Carmil2
100767021,Gcg
100767022,Grk4
100767024,Rps9
100767025,Dhdds
100767026,Tnfrsf18
100767027,Ints4
100767028,Stk11ip
100767029,Pag1
100767030,Hnrnpdl
100767032,LOC100767032
100767033,Psca
100767034,LOC100767034
100767035,LOC100767035
100767036,LOC100767036
100767037,Gle1
100767038,LOC100767038
100767039,Trim59
100767041,LOC100767041
100767043,Sec24b
100767044,Cops5
100767045,LOC100767045
100767046,Calml5
100767047,Znhit6
100767048,Vdr
100767049,LOC100767049
100767050,Ak8
100767051,LOC100767051
100767052,Slc1a7
100767054,Plekhg1
100767055,Tpmt
100767056,P3h3
100767057,Six2
100767058,Hsd17b11
100767059,Znf316
100767060,Acox3
100767061,LOC100767061
100767063,Pgm2l1
100767064,Arhgdia
100767067,LOC100767067
100767068,LOC100767068
100767069,Sirt5
100767070,LOC100767070
100767071,LOC100767071
100767072,LOC100767072
100767075,Robo3
100767076,LOC100767076
100767079,Cdh5
100767080,LOC100767080
100767081,Vgll1
100767082,Nkap
100767083,Adss
100767084,Csta
100767085,Cct8l2
100767087,Cc2d1a
100767088,Slc35b3
100767090,Ncf2
100767091,Nt5m
100767092,LOC100767092
100767093,LOC100767093
100767095,LOC100767095
100767096,Shisa5
100767097,Prkacb
100767098,Slc38a5
100767099,Fgf16
100767100,LOC100767100
100767101,LOC100767101
100767102,Pik3c2b
100767103,Brd2
100767104,Cmtm5
100767105,Esyt1
100767106,LOC100767106
100767107,LOC100767107
100767108,Sgsm2
100767109,Dkk3
100767110,Znf358
100767111,LOC100767111
100767112,Atf6b
100767113,LOC100767113
100767114,Rab11a
100767115,Ccdc9
100767116,LOC100767116
100767117,LOC100767117
100767118,Akap9
100767119,LOC100767119
100767120,LOC100767120
100767121,Adat1
100767122,Bub3
100767123,Gp2
100767124,Gcnt1
100767125,Tmem167b
100767126,Rsl24d1
100767127,Il17c
100767128,LOC100767128
100767129,LOC100767129
100767130,Dirc2
100767131,U2surp
100767132,Eva1c
100767133,Ormdl1
100767134,LOC100767134
100767135,Dcaf17
100767136,Slc30a9
100767138,Cpt1c
100767139,Dzank1
100767140,LOC100767140
100767141,Pank3
100767142,Csf1
100767143,Atf7ip2
100767144,Slc25a45
100767145,Rtn4ip1
100767146,Tmbim4
100767147,LOC100767147
100767148,Rilp
100767149,LOC100767149
100767150,LOC100767150
100767151,Mcm6
100767153,Scn4b
100767154,Strc
100767155,LOC100767155
100767156,LOC100767156
100767157,LOC100767157
100767158,Kdm2b
100767159,Crtap
100767160,LOC100767160
100767161,Bnipl
100767162,LOC100767162
100767165,Lipi
100767166,Kcnh5
100767167,Ccar1
100767168,LOC100767168
100767169,Arhgap32
100767170,LOC100767170
100767171,LOC100767171
100767172,Actl7b
100767173,LOC100767173
100767174,Psmb2
100767175,Setd7
100767176,Nhlrc4
100767177,Psmd12
100767178,Med8
100767179,Helz2
100767181,Il6st
100767182,Samd7
100767183,Capn12
100767184,Lysmd3
100767185,LOC100767185
100767186,LOC100767186
100767187,Lrrc69
100767188,Tbrg4
100767189,LOC100767189
100767190,LOC100767190
100767191,Gfpt2
100767192,LOC100767192
100767194,Mrps10
100767195,Als2cl
100767197,Ufc1
100767198,Gpr63
100767199,Sp1
100767200,Wls
100767201,Ccdc92
100767204,LOC100767204
100767205,Rab20
100767207,LOC100767207
100767208,Med7
100767209,Lsp1
100767210,LOC100767210
100767211,LOC100767211
100767212,Ccdc65
100767213,Bbip1
100767215,LOC100767215
100767216,LOC100767216
100767217,LOC100767217
100767218,Morf4l2
100767219,Vps37b
100767220,LOC100767220
100767221,LOC100767221
100767222,LOC100767222
100767223,Rbsn
100767224,Ankrd28
100767225,Rac2
100767226,Dennd5a
100767227,LOC100767227
100767228,Ablim1
100767229,L3mbtl3
100767230,Phyhip
100767231,LOC100767231
100767232,LOC100767232
100767233,LOC100767233
100767234,Cog2
100767235,Vps51
100767236,Gabarap
100767237,Cggbp1
100767238,Sumo1
100767239,Myosin-2
100767240,LOC100767240
100767241,LOC100767241
100767242,Golga7b
100767243,Spice1
100767245,Inpp4a
100767247,N4bp3
100767250,Cant1
100767251,Znf281
100767252,LOC100767252
100767253,LOC100767253
100767254,Crlf1
100767255,LOC100767255
100767256,LOC100767256
100767257,LOC100767257
100767258,Stac2
100767259,Trmo
100767260,LOC100767260
100767261,Shisa2
100767262,Zbtb47
100767263,Sh2b2
100767264,Ttn
100767265,Rock2
100767266,Luc7l3
100767267,Sdhaf3
100767268,Dennd4b
100767269,Cdh6
100767270,LOC100767270
100767271,LOC100767271
100767272,Adcy10
100767273,Apc2
100767274,Erlec1
100767275,Phf6
100767276,Clybl
100767277,Mroh2b
100767278,Luzp1
100767279,Yy1
100767280,LOC100767280
100767281,Slc5a1
100767282,Odf1
100767284,Pter
100767285,LOC100767285
100767286,LOC100767286
100767287,Ccdc190
100767288,Myoz3
100767289,LOC100767289
100767291,LOC100767291
100767292,LOC100767292
100767293,LOC100767293
100767294,Cdc73
100767295,Ank3
100767296,LOC100767296
100767298,Slitrk5
100767299,Gprasp2
100767300,LOC100767300
100767301,Rps6kc1
100767302,LOC100767302
100767303,Fap
100767304,LOC100767304
100767305,Ctsw
100767306,Ube2m
100767307,LOC100767307
100767308,Tnfrsf4
100767309,LOC100767309
100767310,Slc4a3
100767311,LOC100767311
100767312,Enoph1
100767313,LOC100767313
100767315,Lypd2
100767317,Pex5l
100767318,LOC100767318
100767319,Tlr8
100767320,LOC100767320
100767321,Ift80
100767322,LOC100767322
100767323,LOC100767323
100767324,Pla2g12a
100767325,Ppp1r42
100767326,Stard5
100767327,Net1
100767329,Tecrl
100767330,Slc48a1
100767331,Gpr180
100767332,Gfi1b
100767333,Snx14
100767334,Oma1
100767335,Slc13a2
100767336,Mthfd1l
100767337,Kdm1b
100767338,Tpi1
100767339,Sfrp4
100767340,LOC100767340
100767341,Sh3tc1
100767342,LOC100767342
100767343,Stx16
100767344,LOC100767344
100767345,Anapc11
100767346,LOC100767346
100767347,LOC100767347
100767349,LOC100767349
100767351,LOC100767351
100767352,LOC100767352
100767353,Gprin1
100767354,LOC100767354
100767355,LOC100767355
100767357,Zfyve21
100767358,LOC100767358
100767360,LOC100767360
100767361,Lysmd4
100767362,LOC100767362
100767363,Htatsf1
100767364,Upf3b
100767365,Lig1
100767366,Ccdc58
100767367,Kmt2c
100767369,LOC100767369
100767370,Fabp6
100767371,Tmem175
100767372,LOC100767372
100767373,Faxdc2
100767374,Med9
100767375,Sec61a1
100767376,LOC100767376
100767379,Spink8
100767380,Ttll7
100767381,Gnaz
100767383,Atrx
100767384,Atp4a
100767385,LOC100767385
100767386,Psmb9
100767387,Dad1
100767388,Pa2g4
100767389,LOC100767389
100767391,LOC100767391
100767392,Tsr1
100767393,Galnt18
100767394,LOC100767394
100767395,Specc1l
100767396,Spr
100767397,LOC100767397
100767399,Megf11
100767400,Sae1
100767401,LOC100767401
100767402,Spata22
100767403,Lrig2
100767405,Ggps1
100767407,Gabarapl2
100767409,Med25
100767410,Rfk
100767411,Phf12
100767412,Sox18
100767413,LOC100767413
100767414,Rab27a
100767415,Zc3h18
100767416,LOC100767416
100767417,LOC100767417
100767418,Hspbap1
100767419,Chst2
100767420,Paxbp1
100767421,Ankar
100767422,Palm2
100767424,Nap1l2
100767425,LOC100767425
100767426,Scaf1
100767427,Znf133
100767428,LOC100767428
100767429,LOC100767429
100767430,Emp2
100767431,Tigd3
100767432,Qrsl1
100767433,Snx17
100767434,Irak3
100767435,Scarf1
100767436,Chka
100767438,Dars
100767439,LOC100767439
100767440,Scn2b
100767441,Ppip5k1
100767442,Slc39a8
100767443,Nkiras1
100767445,Mecr
100767446,Glb1
100767448,LOC100767448
100767451,Ndufa10
100767452,Syne2
100767453,Slc29a3
100767454,LOC100767454
100767455,Mgll
100767456,Ets1
100767457,LOC100767457
100767458,LOC100767458
100767459,Actl7a
100767460,LOC100767460
100767461,LOC100767461
100767462,Maml3
100767463,Gfer
100767464,Nol11
100767465,Elovl1
100767466,Ccdc169
100767467,Zgpat
100767468,Hipk2
100767469,Ddx4
100767470,Lrriq4
100767472,Polr3g
100767473,LOC100767473
100767474,LOC100767474
100767475,Slc26a7
100767476,LOC100767476
100767477,Vopp1
100767479,Rnf130
100767480,LOC100767480
100767481,LOC100767481
100767482,Trerf1
100767483,Tdgf1
100767484,Foxi1
100767485,Usp21
100767486,LOC100767486
100767487,Sp7
100767488,Rpe65
100767489,LOC100767489
100767490,LOC100767490
100767491,Znf112
100767492,Nampt
100767493,Rab9a
100767494,Naxd
100767495,Zcchc6
100767496,LOC100767496
100767497,Fam71b
100767498,Tnnt3
100767499,LOC100767499
100767501,Rnd1
100767502,Shoc2
100767503,Pak1
100767504,Anapc4
100767506,LOC100767506
100767507,LOC100767507
100767508,LOC100767508
100767509,LOC100767509
100767510,LOC100767510
100767511,LOC100767511
100767512,LOC100767512
100767513,Prickle2
100767514,Hacl1
100767515,Ccdc172
100767517,LOC100767517
100767519,Fibcd1
100767520,Polr3d
100767521,LOC100767521
100767522,LOC100767522
100767523,LOC100767523
100767524,LOC100767524
100767525,Galnt2
100767526,Tmem262
100767527,Acadvl
100767528,Znf654
100767529,LOC100767529
100767530,LOC100767530
100767531,Adprm
100767532,LOC100767532
100767533,Cdv3
100767534,R3hcc1l
100767535,Sidt1
100767536,LOC100767536
100767538,Hnrnpab
100767539,Jaml
100767541,Lgals3bp
100767543,Smarcad1
100767544,LOC100767544
100767545,LOC100767545
100767546,Ell
100767547,Atp23
100767549,LOC100767549
100767550,Fbxl20
100767551,Cdh11
100767552,Anp32b
100767553,Man1a1
100767554,Nktr
100767555,Cux1
100767556,Sestd1
100767557,E2f6
100767558,Abcc3
100767559,Scn3a
100767561,Znf605
100767562,Rfx1
100767563,LOC100767563
100767564,Commd1
100767565,Creg1
100767566,LOC100767566
100767567,Plac1
100767568,Zic5
100767569,Rpl37
100767570,Htr1d
100767571,Slc25a29
100767573,Depdc5
100767575,LOC100767575
100767576,C1ql3
100767577,LOC100767577
100767578,LOC100767578
100767579,LOC100767579
100767580,Hsd17b7
100767581,Rbm22
100767582,Cul2
100767585,Zfand2a
100767588,LOC100767588
100767589,Tmsb15a
100767590,LOC100767590
100767591,Clnk
100767592,Pja1
100767593,Ifih1
100767594,Nop14
100767595,Bbs1
100767596,Chmp2a
100767597,Myadm
100767598,B3galt6
100767599,Aamdc
100767600,Resp18
100767601,LOC100767601
100767602,Tmem150c
100767603,Vps35
100767604,LOC100767604
100767605,LOC100767605
100767606,LOC100767606
100767607,LOC100767607
100767608,Tlr7
100767609,Ebf3
100767610,Tbcel
100767612,LOC100767612
100767614,Cfi
100767615,Sgk3
100767616,Tmc3
100767617,Hecw2
100767618,Gpm6a
100767619,Rapgef3
100767620,Tgds
100767621,Tsc1
100767622,Tbx18
100767623,LOC100767623
100767624,Vtn
100767625,Zbtb2
100767626,Dek
100767627,Atn1
100767628,Stard3nl
100767629,LOC100767629
100767630,LOC100767630
100767631,Ahcyl1
100767632,Afap1
100767633,LOC100767633
100767634,Mafg
100767636,LOC100767636
100767637,LOC100767637
100767638,LOC100767638
100767639,LOC100767639
100767640,Gfod1
100767641,Lrrtm4
100767642,LOC100767642
100767643,Faf2
100767644,Hsd17b3
100767645,LOC100767645
100767646,Tmem120b
100767648,Cdc42se1
100767649,Ppp1r13b
100767651,LOC100767651
100767653,Lins1
100767654,LOC100767654
100767655,Adgrg4
100767657,LOC100767657
100767658,Wdr5b
100767659,Galntl5
100767660,Tmigd2
100767661,Ssr1
100767662,Ccnjl
100767663,Idua
100767664,Cep70
100767665,Larp1
100767666,Rasd1
100767667,Gp9
100767668,Reep1
100767670,Rack1
100767672,Camp
100767673,Rpf1
100767674,Rab36
100767675,Usp27x
100767676,LOC100767676
100767677,LOC100767677
100767678,LOC100767678
100767679,LOC100767679
100767680,Abhd4
100767681,Erbb3
100767682,Tmem260
100767683,LOC100767683
100767684,Tcf4
100767685,Smg6
100767686,Tuba4a
100767687,Xab2
100767688,Pacsin2
100767689,LOC100767689
100767690,LOC100767690
100767691,LOC100767691
100767692,Bicdl2
100767693,Zc3h4
100767694,LOC100767694
100767695,Aspa
100767696,Nnmt
100767697,Sh3gl3
100767698,Lin28a
100767699,Tbce
100767700,Tprkb
100767701,Tmem231
100767703,Ptov1
100767704,Prune2
100767705,Dhrs13
100767706,LOC100767706
100767707,LOC100767707
100767709,LOC100767709
100767711,Bcor
100767712,Parp9
100767713,LOC100767713
100767714,LOC100767714
100767715,Osgepl1
100767716,LOC100767716
100767717,St3gal2
100767718,LOC100767718
100767719,Cc2d2a
100767720,Prr12
100767721,Kat14
100767722,Ddah1
100767723,Rars
100767724,Nubp1
100767725,Dpf2
100767726,Cd24
100767727,Znf513
100767728,Grip1
100767729,LOC100767729
100767730,Slc43a2
100767732,Wt1
100767733,Cxcr4
100767734,LOC100767734
100767735,LOC100767735
100767736,Tp53bp1
100767737,LOC100767737
100767738,Rpl15
100767739,LOC100767739
100767740,LOC100767740
100767741,Epb41
100767742,Trim71
100767743,LOC100767743
100767745,LOC100767745
100767746,LOC100767746
100767747,LOC100767747
100767748,LOC100767748
100767749,Pcbd1
100767750,Tmem74b
100767751,Abtb1
100767752,Slc25a30
100767753,LOC100767753
100767754,Tspear
100767755,Ikbkap
100767756,Rprd1a
100767757,LOC100767757
100767758,Trhr
100767759,Syngr3
100767760,Abra
100767761,Cdc20
100767762,Eif2a
100767763,Sohlh2
100767764,Lime1
100767765,Lrrc34
100767766,LOC100767766
100767767,Mblac2
100767768,LOC100767768
100767769,LOC100767769
100767770,Tmem55a
100767771,Herc6
100767772,LOC100767772
100767773,Tbc1d9b
100767774,LOC100767774
100767775,Ncapg
100767776,LOC100767776
100767777,Ppox
100767779,Depdc1
100767780,Ddx55
100767781,Ssc5d
100767782,LOC100767782
100767783,LOC100767783
100767785,Ing1
100767786,LOC100767786
100767787,Cyfip2
100767788,Mob2
100767789,Bche
100767790,Ddx23
100767791,LOC100767791
100767792,Gdpd4
100767793,LOC100767793
100767795,Tada2a
100767796,LOC100767796
100767798,LOC100767798
100767799,Ucn3
100767800,LOC100767800
100767801,LOC100767801
100767802,Colq
100767805,LOC100767805
100767806,LOC100767806
100767807,LOC100767807
100767808,Qrfp
100767809,Piwil2
100767811,Fam184a
100767812,Cops8
100767813,LOC100767813
100767815,LOC100767815
100767816,LOC100767816
100767817,Fam117b
100767818,LOC100767818
100767819,Pirt
100767820,LOC100767820
100767821,Bfsp2
100767822,LOC100767822
100767824,LOC100767824
100767825,Phykpl
100767826,LOC100767826
100767827,LOC100767827
100767828,Cep295nl
100767829,Slc4a11
100767831,Isyna1
100767832,LOC100767832
100767833,Ctso
100767834,Znf770
100767836,Terb1
100767837,Nans
100767838,Rbms1
100767839,Cdh22
100767840,Vipr1
100767841,Myl10
100767842,Znf385b
100767844,Spata20
100767845,Gatad2b
100767846,Znf26
100767847,Rln3
100767848,Sdr39u1
100767849,Cct4
100767850,Pou2f1
100767851,Adamtsl5
100767852,Fam122b
100767853,Zic2
100767854,Ttc33
100767855,Hnrnpr
100767856,Wars
100767857,Znf292
100767858,LOC100767858
100767861,LOC100767861
100767862,Gapdhs
100767863,LOC100767863
100767864,Plekha6
100767865,Dctn4
100767866,LOC100767866
100767867,Crem
100767868,LOC100767868
100767869,Ubr7
100767870,Il1rapl1
100767871,Gper1
100767872,LOC100767872
100767873,Klkb1
100767874,LOC100767874
100767875,LOC100767875
100767876,LOC100767876
100767877,Hdac4
100767878,Syne3
100767879,Dis3l
100767880,Mfsd10
100767881,LOC100767881
100767882,Trim28
100767883,Klhl25
100767884,Fam132a
100767885,Speg
100767886,Tenm4
100767887,Hnrnpd
100767889,LOC100767889
100767890,LOC100767890
100767891,Cdkl1
100767892,Spin4
100767893,Prps2
100767894,Mgmt
100767895,Grik4
100767897,LOC100767897
100767899,LOC100767899
100767900,LOC100767900
100767901,Il16
100767902,LOC100767902
100767903,LOC100767903
100767904,LOC100767904
100767905,LOC100767905
100767906,Gpc6
100767908,Me1
100767909,Prkaa2
100767910,Poldip2
100767911,Rmnd1
100767912,Phb2
100767913,Amph
100767914,Fbxl18
100767915,LOC100767915
100767916,LOC100767916
100767917,Gabrq
100767918,LOC100767918
100767919,Pycr1
100767921,LOC100767921
100767922,LOC100767922
100767923,Tph1
100767924,Btnl2
100767925,Tbc1d7
100767926,LOC100767926
100767927,LOC100767927
100767928,Cltb
100767929,Adh5
100767931,LOC100767931
100767932,LOC100767932
100767933,Mllt11
100767934,LOC100767934
100767935,Slc16a12
100767938,Asb7
100767939,Znf317
100767940,Map7d3
100767941,LOC100767941
100767942,Hnrnpu
100767943,Nr1i2
100767945,Sh3gl1
100767946,LOC100767946
100767947,Dsp
100767948,Atp10b
100767949,LOC100767949
100767950,Mras
100767951,LOC100767951
100767952,Hand1
100767953,LOC100767953
100767954,Pemt
100767955,Slc38a9
100767956,Kiaa1257
100767957,Polr1a
100767958,Ppp4r3b
100767959,LOC100767959
100767960,LOC100767960
100767961,Cdc25a
100767962,Dnase2b
100767963,Rsph14
100767964,Ppp1r3f
100767965,Taf9b
100767966,LOC100767966
100767967,LOC100767967
100767968,Snai2
100767969,Ubr2
100767970,LOC100767970
100767971,Rps26
100767973,Znf326
100767974,LOC100767974
100767975,Lrrc2
100767976,Aaas
100767977,Hic1
100767978,Stk16
100767979,Pet100
100767980,Ttll1
100767981,Gucd1
100767982,LOC100767982
100767983,LOC100767983
100767984,Thoc6
100767985,Chsy3
100767986,LOC100767986
100767987,Trpv3
100767988,LOC100767988
100767989,LOC100767989
100767990,Tm6sf1
100767991,Aim1l
100767992,Gng4
100767993,LOC100767993
100767994,LOC100767994
100767995,LOC100767995
100767996,Pnkp
100767997,LOC100767997
100767998,LOC100767998
100767999,Lgi2
100768001,Clcc1
100768002,Pigb
100768003,LOC100768003
100768005,Cnr1
100768006,LOC100768006
100768007,LOC100768007
100768009,LOC100768009
100768010,LOC100768010
100768011,LOC100768011
100768012,Pet117
100768013,Vigilin
100768014,Teneurin-2
100768015,LOC100768015
100768016,Cdc42ep2
100768017,LOC100768017
100768018,Ppm1g
100768019,LOC100768019
100768020,Asgr2
100768022,LOC100768022
100768023,LOC100768023
